,signal,path,mfcc,mfcc_mean,zcr,sc,rms,melspectrogram
218,4,F:\RMS Samples\S4\B17DL_09910_1256_29_10_2017.MP3,"[-1.6840227e+02  1.9688542e+02 -1.0142652e+02  4.7497929e+01
  1.0204729e+01 -7.5476584e+00  1.1529312e+01 -3.4656453e+00
  1.0974611e+01 -1.4652208e+01  7.6145782e+00  7.4209824e+00
 -1.2239414e+01  9.7588902e+00 -3.8466666e+00 -2.0687580e+00
  2.1727059e+00 -3.0989456e-01  5.8487015e+00 -4.4777722e+00
  2.7975140e+00 -1.6962701e+00 -4.2155447e+00  6.2141023e+00
 -2.4381878e+00  1.2132970e+00  7.0072383e-01 -2.5075381e+00
  1.7882790e-01 -2.3288112e+00  2.7208917e+00 -1.6109878e+00
 -1.7200383e+00  1.4481728e+00 -3.5850215e+00  5.7858044e-01
 -1.3447432e-01 -4.8051718e-01  3.9900893e-01 -2.0921562e+00]",-0.3771843314,0.1147942499,1469.97227,0.09627735615,2.06308341
219,4,F:\RMS Samples\S4\B17DL_09910_1301_29_10_2017.MP3,"[-184.01602     199.96947    -105.84269      50.33431       6.130802
   -5.995919      9.607829     -3.196814     17.310139    -15.253809
    8.235176      7.505558     -9.8045       13.538803     -5.226306
   -1.1342213     1.7830904    -1.6680787     5.046466     -5.455259
    3.3329527    -4.1740217    -5.6762652     5.05246      -4.579469
    0.79152626   -1.3703017    -1.9648888     2.4402676    -2.70419
    0.44903752   -3.3789523     0.6368477     3.3268237    -1.9813554
    2.812442     -0.46933565    0.4689164     1.4503857    -2.5079324 ]",-0.6544259787,0.1116954558,1469.167768,0.08388134092,1.567107558
220,4,F:\RMS Samples\S4\B17DL_09910_1306_29_10_2017.MP3,"[-1.66851212e+02  2.04857803e+02 -1.09173836e+02  5.06140442e+01
  6.38550711e+00 -9.89309025e+00  1.22766914e+01 -4.69213867e+00
  1.39091167e+01 -1.24599810e+01  8.45113277e+00  7.09324932e+00
 -1.25393572e+01  1.13063450e+01 -3.30075502e+00 -3.99930567e-01
  3.03861833e+00 -1.56359625e+00  5.08005428e+00 -4.82627821e+00
  4.89805937e+00  1.20181727e+00 -3.44713378e+00  5.47032356e+00
 -3.62331176e+00  7.29083300e-01 -1.04035765e-01 -2.63373899e+00
  1.49437582e+00 -3.34136271e+00  1.60458863e-01 -1.47899282e+00
 -3.13270420e-01  1.50555229e+00 -3.46248269e+00  8.35702717e-01
 -1.33526134e+00 -1.43042266e+00  1.52761054e+00 -1.10231960e+00]",-0.1784236282,0.116372953,1491.318934,0.09698378295,2.124483585
221,4,F:\RMS Samples\S4\B17DL_09910_1311_29_10_2017.MP3,"[-1.6993471e+02  1.9271031e+02 -9.6622101e+01  4.7554367e+01
  9.2400112e+00 -1.0463199e+01  9.0387592e+00 -2.6173403e+00
  1.0409035e+01 -1.7129484e+01  4.4275632e+00  5.4282966e+00
 -1.1845671e+01  1.0804292e+01 -2.5798769e+00 -9.8552442e-01
  2.6459033e+00 -9.4881397e-01  4.4312620e+00 -4.8938713e+00
  4.0271606e+00  9.4943029e-01 -2.7676396e+00  4.9224973e+00
 -3.7653065e+00  3.6381385e-01 -9.6354705e-01 -3.6183319e+00
  9.1342822e-02 -4.5081434e+00 -1.2947524e+00 -2.8039906e+00
 -1.2673949e+00  1.6226231e-01 -4.3771338e+00  1.1357380e+00
  5.1954258e-03  7.8989673e-01  4.2800951e+00  1.6100944e+00]",-0.7089871764,0.1092409182,1453.955305,0.1002628952,2.38815093
222,4,F:\RMS Samples\S4\B17DL_09910_1316_29_10_2017.MP3,"[-1.61165283e+02  1.92114334e+02 -9.06507492e+01  4.11897583e+01
  1.00214014e+01 -1.27688189e+01  5.51261568e+00 -1.35284936e+00
  1.00380011e+01 -1.59775095e+01  1.66247308e+00  2.93295532e-01
 -1.36963100e+01  9.23879051e+00 -3.39277363e+00 -1.20239115e+00
  3.22938418e+00  4.95962426e-02  6.33594847e+00 -1.47643209e+00
  5.77175999e+00  1.21037138e+00 -2.95001388e+00  4.70516396e+00
 -3.59477258e+00  1.96271467e+00  3.22978997e+00 -1.85135633e-01
  2.07071280e+00 -1.61138129e+00  2.45167923e+00  6.31518662e-01
  1.15187407e+00  2.40696812e+00 -3.09372234e+00  1.32276547e+00
 -3.99561107e-01 -1.83740795e+00  6.13690555e-01 -1.38117349e+00]",-0.2380423844,0.09148329989,1371.496947,0.114294149,3.026683807
223,4,F:\RMS Samples\S4\B17DL_09950_1348_31_10_2017.MP3,"[-148.47868     204.6161     -112.33925      46.55909       8.578373
  -16.293812      8.90727      -4.880824      9.22617     -16.225725
    4.210709      3.8843968   -15.3616495    14.438271      2.8285284
    1.5170552     7.5922775    -1.3899888     1.4961282    -3.9481966
    5.3736715     0.5573856    -5.167219      2.9380114    -7.3314614
   -1.0592674     1.7672889    -2.0119724     4.19472      -0.3979913
    0.5655068    -0.9965678    -0.6890752     2.3318427    -3.473857
    0.99192464    0.65401685   -2.0051243     0.22237213   -1.891237  ]",-0.2622696161,0.1246692649,1523.638705,0.1344186813,3.525545359
224,4,F:\RMS Samples\S4\B17DL_09950_1353_31_10_2017.MP3,"[-1.2227587e+02  2.1777498e+02 -1.2532304e+02  6.3583031e+01
  1.8420728e+00 -1.7858578e+01  2.0984854e+01 -1.4992340e+01
  1.1614535e+01 -8.6137896e+00 -7.8985369e-01  9.2766666e+00
 -1.2115553e+01  8.5865068e+00 -2.0581028e+00 -2.8237274e+00
  3.8167360e+00 -3.9103122e+00  4.1960630e+00 -4.0060520e+00
  1.4347618e+00  1.9942266e+00 -4.8790889e+00  4.0643511e+00
 -3.2261233e+00 -1.0640060e+00  5.3907287e-01 -3.1991203e+00
  2.0180187e+00 -2.4214427e+00  4.8723924e-01 -4.1638602e-02
 -1.6113230e+00  3.2018118e+00 -8.0212474e-01  2.7583725e+00
  2.3672004e+00  7.5530306e-02  3.3109024e+00 -3.5388231e-01]",0.7890239954,0.1264670836,1578.692745,0.1323392689,3.385966539
225,4,F:\RMS Samples\S4\B17DL_09950_1358_31_10_2017.MP3,"[-1.3307239e+02  2.1803435e+02 -1.2467295e+02  5.2574997e+01
  4.8797522e+00 -1.7361834e+01  1.5145445e+01 -8.7486963e+00
  1.2667628e+01 -1.0480506e+01  3.1112525e+00  7.4855576e+00
 -1.3162812e+01  9.4163818e+00 -2.8794169e+00 -1.8997366e+00
  4.0277090e+00 -2.9163673e+00  3.7980936e+00 -5.2611632e+00
  2.5275474e+00  8.2773948e-01 -4.9431858e+00  5.7037253e+00
 -2.6624513e+00  1.6917499e+00  3.1997032e+00 -1.6351310e+00
  3.9599206e+00 -2.1231969e-01  2.7219479e+00  8.0978996e-01
 -7.9077315e-01  3.2588978e+00 -2.3266287e+00  1.8888152e+00
  1.3047153e+00 -1.0089014e+00  2.8272913e+00 -1.3385692e+00]",0.6622296572,0.1237759371,1535.91734,0.1261020452,3.167247057
226,4,F:\RMS Samples\S4\B17DL_09950_1403_31_10_2017.MP3,"[-1.2498029e+02  2.1515559e+02 -1.2017742e+02  5.9096363e+01
  4.0429249e+00 -1.8170311e+01  1.7854361e+01 -1.2689623e+01
  9.4890022e+00 -1.0339260e+01  6.5123878e-02  8.4109869e+00
 -1.0717702e+01  9.6618872e+00 -6.8946952e-01 -8.3049528e-02
  5.1751151e+00 -1.4480865e+00  5.3814182e+00 -4.7832470e+00
  2.0086114e+00  2.2246916e+00 -4.2589774e+00  4.9841433e+00
 -3.6718121e+00 -1.2280178e+00  6.1889100e-01 -3.1486666e+00
  2.3584707e+00 -1.7451261e+00  8.8267934e-01 -1.6155690e+00
 -3.1444407e+00  2.6886041e+00 -2.8720362e+00  5.5410139e-02
  5.8889085e-01 -1.6993017e+00  3.7608677e-01 -3.7606392e+00]",0.4974047244,0.1235609142,1550.241877,0.1296004057,3.273461103
227,4,F:\RMS Samples\S4\B17DL_09950_1408_31_10_2017.MP3,"[-131.9014      215.60014    -124.25034      60.221977      1.0038106
  -16.631514     18.819023    -13.828752     13.028261     -8.878171
    0.6778767     9.731506    -10.5989685     9.26977      -2.0361338
   -1.2903755     3.7314203    -2.4847603     5.4157887    -4.198543
    2.7297873     2.1372714    -4.5059266     4.6792045    -2.755763
    0.4831197     1.6587012    -1.7563683     2.4585612    -2.2685814
    1.7150227     0.34954068   -1.2334595     2.7559576    -2.267282
    0.7386085    -0.37254667   -2.1063013     1.0197171    -1.6675279 ]",0.57980901,0.1229458513,1565.004702,0.121362254,2.906092405
228,4,F:\RMS Samples\S4\B17DL_09950_1413_31_10_2017.MP3,"[-1.2353982e+02  2.1266122e+02 -1.2480954e+02  5.9969494e+01
  1.5383919e+00 -1.8638144e+01  1.9186049e+01 -1.4889612e+01
  1.1850881e+01 -7.0946569e+00  2.3995377e-01  1.1243357e+01
 -9.7659588e+00  8.6507139e+00 -1.6921920e-01 -1.1425668e+00
  4.0525522e+00 -3.0749578e+00  3.6205981e+00 -3.7819989e+00
  2.3406527e+00  1.9052151e+00 -4.8648267e+00  3.9639263e+00
 -1.9699425e+00  5.3243607e-01  1.9519486e+00 -8.5091645e-01
  3.3345623e+00 -1.3195182e+00  2.1598742e+00  1.4741915e+00
 -8.1950843e-01  2.3498065e+00 -2.1809506e+00  7.7273756e-01
  1.3127354e-01 -2.1309199e+00  5.0614327e-01 -2.0439939e+00]",0.7837238312,0.1306712299,1612.538433,0.1259803474,3.016263962
229,4,F:\RMS Samples\S4\B17HY_00882_1326_01_12_2017.MP3,"[-182.37804     212.93077     -79.06422      53.401188     11.482757
   -0.43015578    6.158852     -2.2046103    15.974093    -17.990442
    9.04754       6.633959    -11.673229      9.279809     -8.981659
   -1.7578954     1.0587295    -1.8249302     5.3213763    -5.0531836
    4.597591     -0.3724637    -1.2768015     6.3544374    -1.909706
    4.6684117    -0.63586634   -3.2058194    -0.94043094   -6.2987146
    0.37533256   -2.3799665    -2.9548965    -3.238545     -5.4888587
    1.733687      0.7056604     2.666302      0.8668134    -2.6631033 ]",0.2633444369,0.06960745316,1125.505658,0.1200153753,3.656349182
230,4,F:\RMS Samples\S4\B17HY_00882_1331_01_12_2017.MP3,"[-169.84218     216.16458     -81.34978      55.627243     12.439513
  -11.900519     -1.84722      -3.8087375    14.075636    -20.346138
    4.370801      1.1323988   -15.427928     11.676972     -7.0251145
   -4.7427187     1.8248518    -0.22536488    2.687186     -7.6155396
    7.51755       4.9372783     0.35909238    5.8358555    -6.460069
   -1.747859     -4.400876     -7.074326     -1.3538716    -1.5586652
    2.420943     -7.316041     -6.7756634    -0.8691448    -4.9811893
   -0.46281445   -3.0697606    -4.1924696    -2.9041986    -1.8620328 ]",-0.952257812,0.07944347111,1167.255584,0.1470194161,4.813856125
231,4,F:\RMS Samples\S4\B17HY_00882_1336_01_12_2017.MP3,"[-2.2222639e+02  1.7032208e+02 -7.1072594e+01  4.6262756e+01
  9.5040722e+00 -1.6951500e-02  5.0528926e-01 -5.6638770e+00
  1.6774872e+01 -1.6014853e+01  5.6908774e+00  5.9727697e+00
 -1.3563418e+01  5.6812458e+00 -4.7358871e+00 -1.4775866e+00
 -2.1484756e+00 -1.0669076e+00  5.5612669e+00 -5.8849692e+00
  3.7468777e+00 -7.0026076e-01 -4.9527097e+00  2.0899663e+00
 -3.3578911e+00  6.9633162e-01 -2.3996532e+00 -1.0719196e+00
  1.4241821e+00 -3.5109439e+00  1.4220923e+00 -1.2215838e+00
 -5.5312741e-01  3.4130117e-01 -2.6123674e+00  5.9277540e-01
 -1.9968965e+00 -4.6145630e-01  5.6883496e-01 -6.9352764e-01]",-2.256165981,0.1014090722,1417.826,0.0719909668,1.865766883
232,4,F:\RMS Samples\S4\B17HY_00882_1341_01_12_2017.MP3,"[-189.2932      187.98015     -78.18268      40.209396     10.138189
   -3.2547522     1.8599919    -3.7497249    12.94525     -16.53915
    7.8305116     6.5892906   -12.16962       8.594863     -4.3231497
   -2.0935776    -0.9361974    -2.1081128     4.334746     -5.334129
    3.1559591    -1.3340901    -4.5408025     2.8433182    -2.9277399
    2.4043176    -0.35042566   -1.0091827     1.9973739    -2.4918616
    1.7087934    -0.9718964    -0.3484137     0.45593354   -2.3182147
    1.634438     -1.886966     -0.4607412     1.4045113    -1.470033  ]",-1.050190687,0.08632162952,1282.369229,0.08918871731,2.333616734
233,4,F:\RMS Samples\S4\B17HY_00882_1346_01_12_2017.MP3,"[-233.96432     157.77748     -69.291466     46.075745      9.0226755
   -0.72208005    2.1182358    -6.5511312    13.911152    -15.622431
    5.480924      6.659073    -12.972368      5.872037     -3.4225004
   -1.5470458    -2.2835674    -1.9058564     5.2650476    -5.605973
    2.9955723     0.5662588    -4.2041035     1.8790942    -2.5890627
    1.4371585    -1.0748341    -0.5074553     2.2709537    -2.3600912
    1.2081376    -1.2048751    -0.62803036    0.78132117   -2.055787
    0.27433798   -1.6652055    -0.2433577     0.34121773   -0.7345252 ]",-2.680491209,0.117602987,1552.07434,0.07375698537,2.080651045
234,4,F:\RMS Samples\S4\B17HY_00882_1351_01_12_2017.MP3,"[-2.1773550e+02  1.6926631e+02 -7.6063545e+01  4.6048691e+01
  1.1314984e+01 -2.7687581e+00  3.0488274e-01 -4.8121657e+00
  1.3161043e+01 -1.8221865e+01  6.4798594e+00  6.8305268e+00
 -1.3303872e+01  7.2908988e+00 -3.4527464e+00 -2.5633068e+00
 -2.0991313e+00 -9.8149431e-01  4.6943727e+00 -6.6686935e+00
  2.8163481e+00 -1.2668394e+00 -5.9196634e+00  1.4060475e+00
 -4.1645932e+00  3.5283512e-01 -8.6145049e-01 -2.5396159e-02
  2.1523247e+00 -2.5919335e+00  1.9222560e+00 -4.8468423e-01
 -8.5628539e-02  8.3550125e-01 -1.9774392e+00  1.2807547e+00
 -1.2936733e+00 -5.0657254e-01  2.5069046e-01 -1.2437611e+00]",-2.317110062,0.1074777424,1469.218895,0.07834170759,2.178705692
235,4,F:\RMS Samples\S4\B17HY_00882_1356_01_12_2017.MP3,"[-2.0441330e+02  1.7597356e+02 -7.6967087e+01  4.1806454e+01
  1.0977640e+01 -3.8473234e+00  6.8512958e-01 -4.0967965e+00
  1.2549463e+01 -1.8285145e+01  6.1958714e+00  7.5222774e+00
 -1.3030764e+01  7.0181923e+00 -3.2201452e+00 -3.0766735e+00
 -2.8935423e+00 -1.6272923e+00  4.9445090e+00 -6.5806761e+00
  2.1724980e+00 -9.7351247e-01 -5.8000307e+00  1.8174886e+00
 -3.2308843e+00  5.3865802e-01 -1.1445904e+00 -5.7935005e-01
  2.6802776e+00 -1.5104545e+00  2.7339649e+00 -5.1719725e-01
 -1.3525143e+00  4.0632582e-01 -2.2744684e+00  9.0820563e-01
 -8.8913393e-01  1.7961967e-01  1.2621497e+00 -7.9606593e-01]",-1.918366194,0.09584199398,1388.049526,0.09022769332,2.564182281
236,1,F:\RMS Samples\S1\B17KL_07280_0046_15_02_2018.MP3,"[-1.3691212e+02  2.0447687e+02 -1.1899946e+02  4.9703014e+01
  1.7467302e+01 -1.1153511e+01  8.6188376e-02 -1.9237896e+01
  1.5909566e+01 -9.3960228e+00 -8.2300825e+00  5.0794692e+00
 -5.8509049e+00  9.8172703e+00 -6.7225738e+00 -5.4876428e+00
  6.6285133e+00 -2.7726164e+00 -3.1557982e+00 -6.6775312e+00
  6.2706604e+00  2.4208667e+00 -1.0108385e+01  1.3380980e+00
 -2.3318689e+00 -1.4284348e+00  1.3254893e+00 -3.8803113e+00
  1.3665944e-01 -3.8443077e-01  6.9561952e-01  2.0519652e+00
  1.0780282e+00  8.2387751e-01 -1.1927336e+00  9.8122770e-01
 -6.7898524e-01 -1.6554735e+00  9.7807491e-01 -2.2991262e-01]",-0.7304480672,0.1243860004,1529.146974,0.156695798,4.625588894
237,3,F:\RMS Samples\S3\B17KL_07280_0046_22_02_2018.MP3,"[-1.27620499e+02  2.15690796e+02 -1.23716034e+02  4.84381485e+01
  1.18295841e+01 -1.08001842e+01  1.02421694e+01 -1.54762506e+01
  1.61897831e+01 -8.30985260e+00 -9.95678997e+00  1.54481530e+00
 -9.02022648e+00  5.21392870e+00 -1.11728001e+01 -6.96500254e+00
  5.37481451e+00 -1.21379042e+00 -1.31350175e-01 -8.09565163e+00
  4.13217449e+00  4.74316740e+00 -3.40436840e+00  6.46392441e+00
 -1.30859792e+00 -1.50616443e+00 -6.81324005e-01 -3.99849796e+00
  1.61649555e-01 -6.17054319e+00 -3.74274278e+00 -1.98815241e-01
 -4.73466590e-02  1.13822639e+00 -2.83146930e+00  1.45806730e+00
 -1.09028423e+00 -4.76273012e+00  5.94990373e-01  1.60474181e+00]",-0.6850078106,0.1216736538,1496.471584,0.1705082059,5.500188828
238,1,F:\RMS Samples\S1\B17KL_07280_0051_15_02_2018.MP3,"[-1.56164612e+02  1.85910980e+02 -1.03512543e+02  4.53867188e+01
  1.84070568e+01 -1.31323185e+01 -3.62436652e+00 -1.19842205e+01
  1.80767155e+01 -9.10929108e+00 -7.93956804e+00  2.66912699e+00
 -7.06474924e+00  6.80321407e+00 -7.00911331e+00 -5.49122334e+00
  5.10763741e+00 -3.50825191e-01 -2.09264779e+00 -6.26315355e+00
  6.89258814e+00  3.70523071e+00 -6.67603302e+00  1.38716745e+00
 -2.11662626e+00  2.21803501e-01  5.78532279e-01 -4.30410576e+00
 -1.13397956e+00 -2.55040550e+00 -6.41581357e-01 -4.14950937e-01
 -1.29161072e+00 -1.00674582e+00 -1.90445912e+00  2.32013178e+00
 -2.72600017e-02 -2.16870332e+00  5.61394751e-01  7.01871872e-01]",-1.481122732,0.1314124625,1542.801421,0.1374314874,4.008967876
239,3,F:\RMS Samples\S3\B17KL_07280_0051_22_02_2018.MP3,"[-1.9177083e+02  1.8079964e+02 -8.3391647e+01  4.0833275e+01
  9.2071104e+00 -9.4767733e+00 -3.2780886e+00 -7.7962961e+00
  1.5928328e+01 -1.3519746e+01 -1.0062644e+00  7.4533597e-02
 -1.1082675e+01  8.7346621e+00 -8.0824547e+00 -3.8297174e+00
  4.1472511e+00 -1.1427466e+00  2.1431966e-01 -5.7231593e+00
  6.0655751e+00  1.2850605e+00 -4.3272634e+00  3.5619256e+00
 -3.0072224e+00  8.1998700e-01 -1.0439909e+00 -3.5425525e+00
  2.4834429e-01 -3.3059087e+00 -4.8054978e-01 -1.9474084e+00
 -8.8289803e-01  6.6184998e-03 -2.9649620e+00  2.1444025e+00
 -5.9760742e-02 -8.2458359e-01  1.6128637e+00  2.0138340e-01]",-2.165055513,0.1108454433,1416.08956,0.1139366329,3.616611958
240,1,F:\RMS Samples\S1\B17KL_07280_0056_15_02_2018.MP3,"[-1.87589645e+02  1.80392380e+02 -8.99180145e+01  4.28298912e+01
  1.60250168e+01 -9.17030334e+00 -5.73577404e+00 -8.01555347e+00
  1.69304829e+01 -1.38843727e+01 -2.53430820e+00  3.27954516e-02
 -1.07779875e+01  8.06242466e+00 -9.15290451e+00 -4.60111189e+00
  4.24268150e+00 -1.22361553e+00 -7.54397452e-01 -6.39870358e+00
  7.24907923e+00  2.62051249e+00 -5.05494165e+00  2.86194801e+00
 -2.78668332e+00  1.40518034e+00 -5.18584728e-01 -4.24306107e+00
 -3.33803535e-01 -3.24244928e+00 -3.38526666e-01 -1.48985052e+00
 -1.05416310e+00 -7.71266162e-01 -3.23615265e+00  2.47844362e+00
 -3.13199818e-01 -1.35201442e+00  1.90358579e+00  5.03229558e-01]",-2.173843861,0.1182020523,1464.378172,0.1116911992,3.340069771
241,3,F:\RMS Samples\S3\B17KL_07280_0056_22_02_2018.MP3,"[-1.56610016e+02  1.87961044e+02 -1.01965706e+02  3.73606148e+01
  1.98272381e+01 -9.64535904e+00 -6.14241648e+00 -1.05874901e+01
  1.95670967e+01 -1.10397587e+01 -9.12926006e+00  1.96725607e+00
 -6.15905237e+00  7.51919937e+00 -8.74012184e+00 -6.11264133e+00
  5.90888834e+00  3.95506203e-01 -2.89809036e+00 -6.94042635e+00
  8.72381687e+00  3.72548747e+00 -7.37485266e+00  1.94576967e+00
 -2.90897918e+00  2.77817816e-01  1.17130721e+00 -4.27255535e+00
 -2.52978504e-01 -1.88826680e+00  9.92801934e-02  4.70715731e-01
 -8.72897029e-01 -1.42745554e+00 -2.88325119e+00  2.25968432e+00
 -9.88867998e-01 -3.38688850e+00  5.53746641e-01 -3.15555595e-02]",-1.563110709,0.1287494624,1492.432421,0.1338255405,3.948897362
242,1,F:\RMS Samples\S1\B17KL_07280_0101_15_02_2018.MP3,"[-1.9148489e+02  1.8317969e+02 -8.2462791e+01  4.4712811e+01
  1.3731115e+01 -1.1500184e+01 -8.4087191e+00 -6.3586588e+00
  1.7396612e+01 -1.6923939e+01 -3.6365914e+00 -2.7590804e-02
 -8.9180784e+00  9.4723940e+00 -1.0138372e+01 -4.6595964e+00
  5.4293523e+00  7.5933449e-02 -2.0377386e+00 -8.4279356e+00
  8.1939096e+00  3.0353436e+00 -6.1886020e+00  1.7794845e+00
 -3.4298568e+00  1.4520502e+00 -3.8233528e-01 -3.4169285e+00
 -1.5199600e-03 -2.9100196e+00  1.0599962e+00 -7.7138203e-01
 -4.2243636e-01 -1.9546831e-01 -2.8824251e+00  2.7741680e+00
 -6.1240155e-01 -1.9122527e+00  1.2384036e+00  8.4852880e-01]",-2.093272924,0.1097748083,1380.074862,0.1089459509,3.208673716
243,3,F:\RMS Samples\S3\B17KL_07280_0101_22_02_2018.MP3,"[-132.11963     200.40286    -128.9223       49.945057     16.250525
  -13.212415      3.9216769   -17.448927     22.539268     -5.7721143
  -14.120922      5.9426866    -4.6912284     5.543941     -7.8771653
   -6.9693775     6.025685     -0.5197612    -3.4167767    -6.6941433
    8.728214      5.0170517    -7.938069      1.962816     -2.5511742
    0.31174338    2.579541     -4.873865     -0.32026184   -2.2063491
   -1.5791776     1.0179106    -1.9660277    -2.8397405    -2.3005204
    1.790916     -1.0707971    -2.9008946     0.41395712   -0.4946562 ]",-1.010310888,0.1473947108,1645.97738,0.1691025943,4.859268188
244,1,F:\RMS Samples\S1\B17KL_07280_0106_15_02_2018.MP3,"[-151.88858     196.34189    -119.63705      48.289726     18.64549
  -11.23433      -2.465852    -15.261963     21.26589      -9.4672985
   -9.314616      3.9897282    -6.2301855     7.6203675    -8.731546
   -5.555619      4.8385525    -1.3502595    -1.8482728    -6.9844646
    8.627689      3.994723     -7.678079      2.1062794    -3.674184
    0.40975446    1.2467207    -5.499811     -0.8101773    -3.0097048
   -0.74144834    0.19861044   -1.1918108    -0.5933968    -2.2545884
    2.8458352    -0.26337734   -3.3522384     0.70907706    0.20826569]",-1.442506433,0.1422309526,1597.900223,0.1386686713,3.663124561
245,3,F:\RMS Samples\S3\B17KL_07280_0106_22_02_2018.MP3,"[-1.6335924e+02  1.9193546e+02 -1.0472653e+02  4.0195099e+01
  2.0374830e+01 -9.6142359e+00 -9.3295469e+00 -1.2598541e+01
  1.9839113e+01 -1.2139973e+01 -7.2463703e+00  3.0795033e+00
 -5.6011243e+00  8.3791103e+00 -9.1656847e+00 -5.4063544e+00
  4.4964924e+00 -9.9795127e-01 -3.4058287e+00 -8.5407448e+00
  9.4366217e+00  3.5329666e+00 -7.7369056e+00  2.7434540e+00
 -3.1899543e+00  1.5035228e+00  1.7599112e+00 -4.3737178e+00
 -1.0656333e-01 -2.9837637e+00 -3.9577547e-01  1.9334583e-01
 -8.2561618e-01 -1.2693888e+00 -2.6902926e+00  3.5660777e+00
 -1.3465929e-01 -2.8247988e+00  1.0219516e+00  5.5810577e-01]",-1.651200533,0.1304057316,1498.176254,0.1281383634,3.64146781
246,1,F:\RMS Samples\S1\B17KL_07280_0111_14_02_2018.MP3,"[-131.3407      225.94327    -135.86978      79.06271     -19.344122
  -19.484644     26.081244    -30.267925     16.594612     -4.9289403
   -6.0476065     7.362261    -13.531385      5.8629375    -5.9744124
   -1.3045912     3.726598     -5.2720304     6.9977393    -1.1725171
    2.21339       1.3288213    -4.349573      1.0473922    -5.466489
   -0.45128933   -2.2053866    -4.67694      -1.3700192    -5.519788
   -0.9142361    -4.9807806    -5.306664     -1.2205471    -3.0624812
    1.5638454    -1.3378481     0.46292722    2.4510689    -1.8238492 ]",-0.9131433368,0.1323902935,1678.553733,0.1183352321,2.762507439
247,4,F:\RMS Samples\S4\B17KL_07505_1448_02_03_2018.MP3,"[-1.5424294e+02  2.1746823e+02 -1.1686021e+02  4.2771561e+01
  9.1277819e+00 -1.2127213e+01  4.4775624e+00 -5.4874330e+00
  1.1113619e+01 -1.8150446e+01  7.9876003e+00  5.2494488e+00
 -1.4551720e+01  1.2027911e+01 -5.3890986e+00 -2.6545713e+00
  2.5278153e+00 -3.3384449e+00  2.6527338e+00 -6.7011065e+00
  3.5766351e+00 -1.3187499e+00 -5.3649015e+00  4.7812266e+00
 -6.1082864e+00 -2.6258403e-01 -1.5646583e-01 -3.8794179e+00
  1.1899486e+00 -3.2458739e+00  8.4990168e-01 -1.3956991e+00
 -4.5597276e-01  1.6362159e+00 -3.5216684e+00  2.5864158e+00
 -7.8509724e-01 -2.2260671e+00  9.9482012e-01 -2.2701361e+00]",-0.986866951,0.1259218124,1472.425904,0.09749681503,1.93381989
248,4,F:\RMS Samples\S4\B17KL_07505_1452_02_03_2018.MP3,"[-182.58858     202.29332    -102.80998      41.422897      6.6457353
   -7.490124      1.4517872    -5.3221855    11.965951    -20.21931
    9.172454      4.5033126   -14.429092     11.820478     -5.8733153
   -1.7384404     1.3271428    -2.345607      2.576379     -6.886756
    4.4062715    -2.4183586    -4.093229      4.3096557    -6.1488485
    0.511669     -1.5230235    -2.9573596     0.39996108   -3.4135792
    1.1355188    -3.440625     -0.40682402    1.102283     -3.6131754
    2.129338     -2.0338101    -1.5624224     0.5746883    -1.6228194 ]",-1.879715681,0.1182078394,1442.400437,0.06773005426,1.008383512
249,4,F:\RMS Samples\S4\B17KL_07505_1457_02_03_2018.MP3,"[-2.11621994e+02  1.88513763e+02 -9.51744919e+01  4.39839172e+01
  1.77552724e+00 -4.35386562e+00  1.27915156e+00 -6.36875153e+00
  1.39407654e+01 -2.07542915e+01  8.43534184e+00  3.69271064e+00
 -1.38698483e+01  1.09027605e+01 -6.62827349e+00 -9.23706949e-01
  1.17991038e-01 -1.47649872e+00  3.25128126e+00 -6.95067406e+00
  5.32895803e+00 -2.62733722e+00 -4.22566509e+00  3.28397131e+00
 -6.03112555e+00  2.62023419e-01 -3.12463999e+00 -2.50088143e+00
  4.47174639e-01 -2.74860001e+00  2.17472100e+00 -2.06647897e+00
  1.58741772e+00  1.55289567e+00 -1.93069208e+00  3.29773784e+00
 -6.97434127e-01  3.66051763e-01  7.67085433e-01  3.80869694e-02]",-2.476897717,0.1133238066,1470.075604,0.05390721187,0.7312759161
250,4,F:\RMS Samples\S4\B17KL_07505_1501_02_03_2018.MP3,"[-1.7382053e+02  1.9988567e+02 -9.8006889e+01  3.7479446e+01
  8.5319262e+00 -8.0678291e+00  1.4211367e+00 -2.9993382e+00
  1.0587321e+01 -1.9637131e+01  9.2083778e+00  5.4726305e+00
 -1.3404018e+01  1.1083430e+01 -5.2405424e+00 -2.7101088e+00
  6.9878680e-01 -2.6177707e+00  2.0656030e+00 -6.6519303e+00
  3.9586759e+00 -2.3420637e+00 -4.5071077e+00  4.0492139e+00
 -6.3726830e+00 -4.0185654e-01 -1.6037880e+00 -3.4545977e+00
  2.6642495e-01 -3.4069610e+00  9.3042719e-01 -2.4323041e+00
 -7.3803542e-03  1.1443037e+00 -3.2501805e+00  2.4542644e+00
 -1.2801912e+00 -8.9780825e-01  1.3428179e+00 -1.5595740e+00]",-1.602302909,0.1121982959,1418.25507,0.07543113828,1.263353944
